passenger_id,household_income,college_saving,retirement_contribution_strategy,assets_retirement_pct_invested,assets_retirement,client_employment_status,housing_situation,saving_emergency_fund_months,assets_liquid,housing_transaction_timing,mortgage_type,life_insurance,mortgage_term,mortgage_rate,estate_plan,rent_monthly,client_age,sentiment_finances,divorce,education,employer_sponsored,has_children,has_dependent_relatives,has_partner,healthcare,lower_monthly_payment,managing_credit_score,moving,new_child
81344,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
103793,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
105568,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
99110,,,,,,,,,,,,,,,,,,67.2,,0,,,,,,,,,
102738,,,,,,,,,,,,,,,,,,66.6,,0,,,,,,,,,
133833,,,,,,,,,,,,,,,,,,70.2,,0,,,,,,,,,
68263,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
108615,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
13839,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
129040,,,,,,,,,,,,,,,,,,51.0,,0,,,,,,,,,
92110,,,,,,,,,,,,,,,,,,65.4,,0,,,,,,,,,
26216,,,,,,,,,,,,,,,,,,54.6,,0,,,,,,,,,
167994,,,,,,,,,,,,,,,,,,61.2,,0,,,,,,,,,
192640,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,
141302,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
197998,,,,,,,,,,,,,,,,,,31.5,,0,,,,,,,,,
71017,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
191429,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
114229,,,,,,,,,,,,,,,,,,55.8,,,,,,,,,,,
67074,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
145998,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
146947,,,,,,,,,,,,,,,,,,70.8,,0,,,,,,,,,
85892,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
180678,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
189572,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
10040,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
3322,,,,,,,,,,,,,,,,,,56.4,,0,,,,,,,,,
144304,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
134975,,,,,,,,,,,,,,,,,,55.8,,0,,,,,,,,,
199271,,,,,,,,,,,,,,,,,35.6,70.8,,0,,,,,,,,,
44793,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,
19383,,,,,,,,,,,,,,,,,,67.2,,,,,,,,,,,
199530,,,,,,,,,,,,,,,,,,70.2,,0,,,,,,,,,
75923,,,,,,,,,,,,,,,,,,50.4,,0,,,,,,,,,
156797,,,,,,,,,,,,,,,,,,51.6,,0,,,,,,,,,
147658,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
133346,,,,,,,,,,,,,,,,,,69.0,,0,,,,,,,,,
110176,,,,,,,,,,,,,,,,,,60.6,,0,,,,,,,,,
107004,,,,,,,,,,,,,,,,,,86.4,,,,,,,,,,,
112287,,,,,,,,,,,,,,,,,,51.0,,0,,,,,,,,,
5983,,,,,,,,,,,,,,,,,,80.1,,,,,,,,,,,
116388,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
186829,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
144705,,,,,,,,,,,,,,,,,,102.6,,0,,,,,,,,,
59659,,,,,,,,,,,,,,,,,,64.8,,,,,,,,,,,
25715,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
15189,,,,,,,,,,,,,,,,,,69.0,,1,,,,,,,,,
70146,,,,,,,,,,,,,,,,,,58.8,,0,,,,,,,,,
192359,,,,,,,,,,,,,,,,,,49.2,,0,,,,,,,,,
88001,,,,,,,,,,,,,,,,,,98.1,,0,,,,,,,,,
60514,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
85824,,,,,,,,,,,,,,,,,,58.2,,,,,,,,,,,
5525,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
29702,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
2308,,,,,,,,,,,,,,,,,,60.6,,,,,,,,,,,
140425,,,,,,,,,,,,,,,,,,61.2,,,,,,,,,,,
89867,,,,,,,,,,,,,,,,,,49.8,,0,,,,,,,,,
9830,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
73341,,,,,,,,,,,,,,,,,,57.0,,0,,,,,,,,,
167148,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
98876,,,,,,,,,,,,,,,,,,52.2,,0,,,,,,,,,
151352,,,,,,,,,,,,,,,,,,60.6,,,,,,,,,,,
19976,,,,,,,,,,,,,,,,,,67.8,,0,,,,,,,,,
26780,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
80091,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
14566,,,,,,,,,,,,,,,,,,88.2,,,,,,,,,,,
199959,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,
203810,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
134351,,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,
83035,,,,,,,,,,,,,,,,,,69.6,,0,,,,,,,,,
150614,,,,,,,,,,,,,,,,,,58.2,,0,,,,,,,,,
141674,,,,,,,,,,,,,,,,,,77.4,,0,,,,,,,,,
110203,,,,,,,,,,,,,,,,,,52.2,,,,,,,,,,,
137523,,,,,,,,,,,,,,,,,,56.4,,1,,,,,,,,,
173415,,,,,,,,,,,,,,,,,,56.4,,1,,,,,,,,,
103706,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
36040,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
14886,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
23739,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
39229,,,,,,,,,,,,,,,,,,60.6,,,,,,,,,,,
93499,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,
28945,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
89179,,,,,,,,,,,,,,,,,,63.6,,,,,,,,,,,
112000,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
203814,,,,,,,,,,,,,,,,,,66.0,,0,,,,,,,,,
67993,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
183463,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
29673,,,,,,,,,,,,,,,,,,61.2,,,,,,,,,,,
195323,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
93468,,,,,,,,,,,,,,,,,,50.4,,0,,,,,,,,,
18631,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
30287,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,
157323,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,
197573,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
143790,,,,,,,,,,,,,,,,,,65.4,,0,,,,,,,,,
152010,,,,,,,,,,,,,,,,,,50.4,,0,,,,,,,,,
24262,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
27496,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
9746,,,,,,,,,,,,,,,,,26.35,60.6,,0,,,,,,,,,
81730,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
144206,,,,,,,,,,,,,,,,,,107.1,,0,,,,,,,,,
96187,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,
110508,,,,,,,,,,,,,,,,,,51.0,,0,,,,,,,,,
197266,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,
49403,,,,,,,,,,,,,,,,,,51.0,,0,,,,,,,,,
84389,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
193983,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
121813,,,,,,,,,,,,,,,,,,65.4,,0,,,,,,,,,
137040,,,,,,,,,,,,,,,,,,28.5,,0,,,,,,,,,
62462,,,,,,,,,,,,,,,,,,24.9,,0,,,,,,,,,
176732,,,,,,,,,,,,,,,,,,61.2,,0,,,,,,,,,
140657,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
30466,,,,,,,,,,,,,,,,,,96.3,,,,,,,,,,,
160668,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,
21381,,,,,,,,,,,,,,,,,,51.6,,0,,,,,,,,,
5649,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
33302,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
77773,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
6230,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
120226,,,,,,,,,,,,,,,,,,57.0,,0,,,,,,,,,
192385,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
86658,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,
17208,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,
176278,,,,,,,,,,,,,,,,,,69.0,,0,,,,,,,,,
143247,,,,,,,,,,,,,,,,,,85.5,,0,,,,,,,,,
5271,,,,,,,,,,,,,,,,,,64.2,,,,,,,,,,,
178381,,,,,,,,,,,,,,,,,,60.0,,0,,,,,,,,,
8779,,,,,,,,,,,,,,,,,,28.2,,0,,,,,,,,,
80684,,,,,,,,,,,,,,,,,26.4,49.2,,0,,,,,,,,,
147945,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
188762,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
144060,,,,,,,,,,,,,,,,,,55.2,,0,,,,,,,,,
58774,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,
149905,,,,,,,,,,,,,,,,,,59.4,,0,,,,,,,,,
193613,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
105457,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
121764,,,,,,,,,,,,,,,,,,64.8,,0,,,,,,,,,
190290,,,,,,,,,,,,,,,,,,52.8,,0,,,,,,,,,
98300,,,,,,,,,,,,,,,,,,49.8,,,,,,,,,,,
43842,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
136080,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
131501,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,
58476,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,
39558,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
186627,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,,,
164239,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
149938,,,,,,,,,,,,,,,,,,52.2,,,,,,,,,,,
61668,,,,,,,,,,,,,,,,,,35.1,,,,,,,,,,,
112331,,,,,,,,,,,,,,,,,,27.9,,0,,,,,,,,,
25649,,,,,,,,,,,,,,,,,,61.2,,,,,,,,,,,
62202,,,,,,,,,,,,,,,,,,70.2,,0,,,,,,,,,
92548,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
1771,,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,
177142,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
72042,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
32887,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
159506,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
187974,,,,,,,,,,,,,,,,,,71.4,,0,,,,,,,,,
76467,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
39273,,,,,,,,,,,,,,,,,,54.0,,0,,,,,,,,,
173907,,,,,,,,,,,,,,,,,,56.4,,0,,,,,,,,,
68084,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
82656,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
160360,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
174670,,,,,,,,,,,,,,,,,,64.8,,,,,,,,,,,
78713,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
157684,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
153296,,,,,,,,,,,,,,,,,,63.6,,,,,,,,,,,
190887,,,,,,,,,,,,,,,,,,69.6,,0,,,,,,,,,
15770,,,,,,,,,,,,,,,,,,69.6,,0,,,,,,,,,
174460,,,,,,,,,,,,,,,,,,62.4,,0,,,,,,,,,
13288,,,,,,,,,,,,,,,,,,99.9,,,,,,,,,,,
100684,,,,,,,,,,,,,,,,,,71.4,,0,,,,,,,,,
98751,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
112079,,,,,,,,,,,,,,,,,,67.2,,0,,,,,,,,,
38202,,,,,,,,,,,,,,,,,30.6,67.2,,0,,,,,,,,,
94470,,,,,,,,,,,,,,,,,,70.8,,0,,,,,,,,,
140121,,,,,,,,,,,,,,,,,,61.2,,,,,,,,,,,
78524,,,,,,,,,,,,,,,,,,66.6,,0,,,,,,,,,
167686,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,
23172,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
59958,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
75934,,,,,,,,,,,,,,,,,,70.8,,1,,,,,,,,,
125020,,,,,,,,,,,,,,,,,,49.2,,0,,,,,,,,,
159412,,,,,,,,,,,,,,,,,,60.0,,0,,,,,,,,,
15996,,,,,,,,,,,,,,,,,,57.0,,0,,,,,,,,,
36771,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
56864,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
164817,,,,,,,,,,,,,,,,,,64.8,,0,,,,,,,,,
186309,,,,,,,,,,,,,,,,,,49.2,,0,,,,,,,,,
11740,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,
172293,,,,,,,,,,,,,,,,,,70.2,,0,,,,,,,,,
33181,,,,,,,,,,,,,,,,,,55.8,,,,,,,,,,,
83349,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
24195,,,,,,,,,,,,,,,,,,35.7,,0,,,,,,,,,
162064,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
43770,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
34347,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
183701,,,,,,,,,,,,,,,,,,66.6,,,,,,,,,,,
72912,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,
112696,,,,,,,,,,,,,,,,,,52.2,,0,,,,,,,,,
14714,,,,,,,,,,,,,,,,,,58.2,,0,,,,,,,,,
191431,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
68777,,,,,,,,,,,,,,,,,,49.2,,0,,,,,,,,,
176103,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
121457,,,,,,,,,,,,,,,,,,55.2,,0,,,,,,,,,
156757,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
121629,,,,,,,,,,,,,,,,,35.6,67.2,,0,,,,,,,,,
71684,,,,,,,,,,,,,,,,,43.2,51.6,,0,,,,,,,,,
134438,,,,,,,,,,,,,,,,,,52.8,,0,,,,,,,,,
123184,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
123246,,,,,,,,,,,,,,,,,,82.8,,,,,,,,,,,
61500,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
18544,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
41211,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,
193858,,,,,,,,,,,,,,,,,,50.4,,0,,,,,,,,,
194138,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
144593,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,
16520,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
29881,,,,,,,,,,,,,,,,,,55.2,,0,,,,,,,,,
146262,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
124851,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
73229,,,,,,,,,,,,,,,,,,63.0,,0,,,,,,,,,
139306,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
65218,,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,
190194,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,
138445,,,,,,,,,,,,,,,,,,90.0,,0,,,,,,,,,
17699,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
32486,,,,,,,,,,,,,,,,,,50.4,,0,,,,,,,,,
176122,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,
158507,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
131417,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,55.2,,0,,,,,,,,,
182055,,,,,,,,,,,,,,,,,,64.8,,,,,,,,,,,
187049,,,,,,,,,,,,,,,,,,52.2,,0,,,,,,,,,
156415,,,,,,,,,,,,,,,,,,64.2,,,,,,,,,,,
153942,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,
51992,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
112803,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
138835,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
86444,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
146207,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
192246,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
198800,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
187290,,,,,,,,,,,,,,,,,,58.8,,0,,,,,,,,,
116475,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
87240,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
184716,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,
91836,,,,,,,,,,,,,,,,,,66.0,,0,,,,,,,,,
146590,,,,,,,,,,,,,,,,,,57.0,,0,,,,,,,,,
181932,,,,,,,,,,,,,,,,,,58.8,,0,,,,,,,,,
196265,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
76873,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
111820,,,,,,,,,,,,,,,,,,58.2,,,,,,,,,,,
122651,,,,,,,,,,,,,,,,,,49.8,,0,,,,,,,,,
192758,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
80600,,,,,,,,,,,,,,,,,,69.0,,0,,,,,,,,,
21982,,,,,,,,,,,,,,,,,,58.2,,0,,,,,,,,,
65142,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
57283,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
30786,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,
117469,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
116875,,,,,,,,,,,,,,,,,,55.2,,1,,,,,,,,,
10832,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,,,
49108,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
126168,,,,,,,,,,,,,,,,,,65.4,,,,,,,,,,,
137536,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
196318,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
54390,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
24927,,,,,,,,,,,,,,,,,,61.2,,0,,,,,,,,,
42520,,,,,,,,,,,,,,,,,,54.0,,0,,,,,,,,,
86441,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,,,
141892,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,,
93067,,,,,,,,,,,,,,,,,,62.4,,0,,,,,,,,,
50066,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,
39528,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
34192,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
188822,,,,,,,,,,,,,,,,,,58.2,,1,,,,,,,,,
77492,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,
119725,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
156789,,,,,,,,,,,,,,,,,,61.8,,1,,,,,,,,,
140316,,,,,,,,,,,,,,,,,,58.8,,0,,,,,,,,,
72880,,,,,,,,,,,,,,,,,,56.4,,,,,,,,,,,
113450,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
99606,,,,,,,,,,,,,,,,,,30.0,,1,,,,,,,,,
80151,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,
93123,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
41880,,,,,,,,,,,,,,,,,,66.6,,,,,,,,,,,
145279,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
51142,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
187105,,,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,
188442,,,,,,,,,,,,,,,,,,58.2,,,,,,,,,,,
168231,,,,,,,,,,,,,,,,,,70.8,,0,,,,,,,,,
192079,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
132800,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,
147187,,,,,,,,,,,,,,,,,,72.0,,0,,,,,,,,,
93986,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
137184,,,,,,,,,,,,,,,,,,69.6,,0,,,,,,,,,
650,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
163169,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
91115,,,,,,,,,,,,,,,,,,49.8,,,,,,,,,,,
77821,,,,,,,,,,,,,,,,,,34.5,,0,,,,,,,,,
37052,,,,,,,,,,,,,,,,,,29.1,,0,,,,,,,,,
16552,,,,,,,,,,,,,,,,,,61.2,,,,,,,,,,,
139088,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,,,
133113,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
44312,,,,,,,,,,,,,,,,,,65.4,,0,,,,,,,,,
13277,,,,,,,,,,,,,,,,,,67.2,,0,,,,,,,,,
195996,,,,,,,,,,,,,,,,,,52.8,,0,,,,,,,,,
85297,,,,,,,,,,,,,,,,,39.99,54.0,,0,,,,,,,,,
150153,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
119498,,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,
128563,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
176475,,,,,,,,,,,,,,,,,,67.8,,0,,,,,,,,,
124016,,,,,,,,,,,,,,,,,45.45,56.4,,0,,,,,,,,,
203445,,,,,,,,,,,,,,,,,,55.8,,0,,,,,,,,,
188001,,,,,,,,,,,,,,,,,18.06,55.8,,0,,,,,,,,,
59984,,,,,,,,,,,,,,,,,,69.0,,0,,,,,,,,,
153493,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
108982,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
130102,,,,,,,,,,,,,,,,,,88.2,,0,,,,,,,,,
121008,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
176986,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
47857,,,,,,,,,,,,,,,,,,51.0,,0,,,,,,,,,
129620,,,,,,,,,,,,,,,,,,54.6,,0,,,,,,,,,
104805,,,,,,,,,,,,,,,,,,64.2,,,,,,,,,,,
86812,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,
61831,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
88149,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
195753,,,,,,,,,,,,,,,,,,70.2,,0,,,,,,,,,
42590,,,,,,,,,,,,,,,,,,63.6,,,,,,,,,,,
99258,,,,,,,,,,,,,,,,,,54.6,,0,,,,,,,,,
11283,,,,,,,,,,,,,,,,,,60.0,,0,,,,,,,,,
123825,,,,,,,,,,,,,,,,,,67.2,,0,,,,,,,,,
123201,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
29921,,,,,,,,,,,,,,,,,,53.4,,0,,,,,,,,,
169959,,,,,,,,,,,,,,,,,,60.6,,,,,,,,,,,
130087,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,
111330,,,,,,,,,,,,,,,,,,62.4,,0,,,,,,,,,
202608,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
57272,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
33978,,,,,,,,,,,,,,,,,,67.8,,0,,,,,,,,,
103413,,,,,,,,,,,,,,,,,,69.6,,0,,,,,,,,,
202370,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
154984,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
57666,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
58952,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,
141837,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
107774,,,,,,,,,,,,,,,,,,55.8,,,,,,,,,,,
25520,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,
18178,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
39931,,,,,,,,,,,,,,,,,,48.0,,0,,,,,,,,,
32726,,,,,,,,,,,,,,,,,,69.6,,,,,,,,,,,
104683,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,
190889,,,,,,,,,,,,,,,,,,51.6,,0,,,,,,,,,
90413,,,,,,,,,,,,,,,,,,24.9,,0,,,,,,,,,
986,,,,,,,,,,,,,,,,,,66.6,,0,,,,,,,,,
40058,,,,,,,,,,,,,,,,,,100.8,,0,,,,,,,,,
180910,,,,,,,,,,,,,,,,,,54.0,,0,,,,,,,,,
53150,,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,
58820,,,,,,,,,,,,,,,,,,66.0,,0,,,,,,,,,
22901,,,,,,,,,,,,,,,,,,98.1,,0,,,,,,,,,
11833,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,,,
191258,,,,,,,,,,,,,,,,,,71.4,,,,,,,,,,,
128406,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
35641,,,,,,,,,,,,,,,,,,67.2,,,,,,,,,,,
48838,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
122610,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,
169423,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,
117120,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,
27154,,,,,,,,,,,,,,,,,,66.6,,,,,,,,,,,
168003,,,,,,,,,,,,,,,,,,66.6,,,,,,,,,,,
101190,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,
132280,,,,,,,,,,,,,,,,,,35.4,,0,,,,,,,,,
10571,,,,,,,,,,,,,,,,,,95.4,,0,,,,,,,,,
10493,,,,,,,,,,,,,,,,,,57.6,,0,,,,,,,,,
190707,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,
85185,,,,,,,,,,,,,,,,,,53.4,,,,,,,,,,,
203994,,,,,,,,,,,,,,,,,,86.4,,0,,,,,,,,,
1378,,,,,,,,,,,,,,,,,,104.4,,0,,,,,,,,,
153023,,,,,,,,,,,,,,,,,,64.2,,0,,,,,,,,,
170418,,,,,,,,,,,,,,,,,,69.0,,0,,,,,,,,,
21784,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,
124639,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,
41097,,,,,,,,,,,,,,,,,,68.4,,,,,,,,,,,
203552,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,,,
93154,,,,,,,,,,,,,,,,,,52.2,,0,,,,,,,,,
124443,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,
